"id";"created_at";"name";"email";"address";"city";"state";"zip";"birth_date";"latitude";"longitude";"password";"source"
1216;"2018-07-13T18:35:21.911Z";"Johnson Mohr";"mohr.johnson@gmail.com";"59870-61498 Clackamas Highway";"Estacada";"OR";"97023";"1989-06-19";45.0797;-122.055;"07c75c12-9ca8-4e51-baab-418581a9d600";"Facebook"
1217;"2018-12-25T00:02:42.704Z";"Bernita Volkman";"volkman-bernita@hotmail.com";"29675 Komsolmol Street";"Anchor Point";"AK";"99556";"1998-03-04";59.8392;-151.684;"8e2966a6-04ca-4536-846a-748d15f616cc";"Organic"
1218;"2017-10-27T16:29:13.817Z";"Freddie Dickens";"dickens-freddie@hotmail.com";"3 Burnt Cove Road";"Stonington";"ME";"4681";"1961-09-26";44.1728;-68.6941;"ae6891f1-4201-4e0c-88aa-96a228436174";"Organic"
1219;"2017-11-21T18:18:05.240Z";"Toby Sporer";"sporer.toby@yahoo.com";"10684 Main Street";"Clarence";"NY";"14031";"1958-07-05";42.9814;-78.5897;"f50205b3-2b0b-4202-8c54-3729c2b339fc";"Affiliate"
1220;"2018-04-09T01:23:00.914Z";"Lizeth VonRueden";"lizeth-vonrueden@hotmail.com";"16467 South 82 Road";"Pickrell";"NE";"68422";"1970-03-19";40.3666;-96.6133;"1bcf9f60-6c34-4549-95f8-e8a558b80f54";"Google"
1221;"2019-04-16T05:06:53.866Z";"Edwin Von";"von.edwin@hotmail.com";"36728-36798 Road 606";"Raymond";"CA";"93653";"1984-09-05";37.227;-119.87;"7deef36c-51a7-482f-95cf-b16f33f3e5c0";"Google"
1222;"2018-03-28T00:21:38.670Z";"Chad Reynolds";"reynolds-chad@gmail.com";"198 County Road 60";"Stapleton";"NE";"69163";"1977-10-22";41.466;-100.443;"878d3c19-0085-41b6-bf67-141216ab9132";"Twitter"
1223;"2017-03-29T22:56:51.441Z";"Antwan Fisher";"fisher-antwan@hotmail.com";"7750 Michalik Lane";"Wisconsin Rapids";"WI";"54495";"1985-10-25";44.3228;-90.0943;"687297ce-917a-48b7-9d74-802a140edabc";"Twitter"
1224;"2017-07-09T01:43:47.205Z";"Emmy Schimmel";"emmy-schimmel@yahoo.com";"25 Mile Creek Road";"Chelan";"WA";"98816";"1975-06-11";48.0473;-120.376;"d6a07043-b399-457a-a732-a2d7ee3a9cd9";"Twitter"
1225;"2017-09-06T12:01:24.758Z";"Alayna Beatty";"alayna-beatty@yahoo.com";"3401 South 343rd Street West";"Cheney";"KS";"67025";"1983-10-31";37.629;-97.7365;"f96e8425-89b5-4b9f-8b88-d1e8c09bc433";"Facebook"
1226;"2017-03-19T22:37:20.388Z";"Veronica Stark";"veronica.stark@hotmail.com";"5477 County Road 343";"Forestburg";"TX";"76239";"1978-04-22";33.5128;-97.4473;"f2642b63-fa21-4622-91d9-0d39ced839ee";"Twitter"
1227;"2018-04-09T20:47:16.536Z";"Murray Wintheiser";"wintheiser-murray@yahoo.com";"200 George Gray Rd";"Danville";"GA";"31017";"1963-03-12";32.6381;-83.1864;"a8982a38-e5f5-4a4c-a52a-14f976d20a21";"Organic"
1228;"2018-08-15T09:37:36.723Z";"Joe Becker";"joe.becker@yahoo.com";"6101 Wright Road";"Kannapolis";"NC";"28081";"1959-08-25";35.5115;-80.6826;"e8bdfb0a-b2e9-4e11-98d1-af5508ee475b";"Affiliate"
1229;"2017-07-10T08:23:41.338Z";"Angel Auer";"auer-angel@hotmail.com";"8600 East 90th Street";"Tennessee";"IL";"62374";"1987-08-21";40.4097;-90.8942;"f3fd227e-d525-4f04-9794-f092cc0475ac";"Facebook"
1230;"2017-11-16T20:33:40.692Z";"Sigmund King";"sigmund-king@gmail.com";"175 Bronze Oak Court";"Bowman";"SC";"29018";"1964-07-21";33.4477;-80.6425;"412ebc48-f238-4e1b-962e-f8cc3b7644fa";"Twitter"
1231;"2016-10-08T11:52:47.999Z";"Brielle Ondricka";"brielle.ondricka@gmail.com";"3261 Cherry Corner Road";"Murray";"KY";"42071";"1971-12-06";36.5703;-88.188;"78ea551e-a452-4e61-9dec-6c57ad0d66a3";"Twitter"
1232;"2018-10-03T08:44:58.003Z";"Dane Monahan";"dane.monahan@yahoo.com";"465 Jerseyfield Road";"Little Falls";"NY";"13365";"1969-05-16";43.1903;-74.8284;"a8f6beec-8f48-4d76-9a16-fa33599e79ed";"Affiliate"
1233;"2018-01-13T04:13:10.253Z";"Agnes Spinka";"spinka.agnes@yahoo.com";"395 Old Highway 395";"Fallbrook";"CA";"92028";"1981-10-15";33.3826;-117.175;"66bdbb45-721a-4841-b835-ef723bf8ae31";"Organic"
1234;"2018-12-01T21:21:22.293Z";"Abdiel Huel";"huel-abdiel@gmail.com";"313 Newridge Road";"Lexington";"SC";"29072";"1986-06-11";34.013;-81.253;"2d5e1074-aaa4-49fc-8678-90db312e2cb3";"Facebook"
1235;"2017-12-14T01:32:30.286Z";"Nellie Wilderman";"wilderman-nellie@hotmail.com";"99 Private Lane";"Bethune";"SC";"29009";"1973-11-04";34.5343;-80.3576;"fcadeaca-11ec-4dcc-a47b-0813063db217";"Organic"
1236;"2016-08-07T17:06:48.417Z";"Freida Wiza";"freida-wiza@hotmail.com";"384 Lancaster Pike";"New Providence";"PA";"17560";"1983-05-05";39.9149;-76.2467;"00f6f51c-244f-496c-a386-be1014140aaf";"Organic"
1237;"2018-04-18T04:24:20.068Z";"Theresa Hudson";"theresa-hudson@gmail.com";"2226 280th Street West";"Northfield";"MN";"55057";"1989-02-26";44.54;-93.1129;"85f24625-4f0b-4e23-8820-f05f5794ab3d";"Organic"
1238;"2016-07-30T17:16:31.916Z";"Josh Schimmel";"josh-schimmel@gmail.com";"18576-19008 Long Parkway Road";"Olsburg";"KS";"66520";"1997-02-24";39.4672;-96.5883;"2dbde6a7-5ffb-4343-afa7-9b74ffaae1bb";"Twitter"
1239;"2016-06-07T21:52:41.229Z";"Gianni Hansen";"gianni-hansen@yahoo.com";"850-898 North 200 East Road";"Cerro Gordo";"IL";"61818";"1998-01-27";39.9208;-88.7072;"1eab9cec-95fd-4bbf-be6e-329c21fd0a3c";"Twitter"
1240;"2017-09-18T12:21:17.439Z";"Clementine Schmitt";"schmitt-clementine@gmail.com";"9414 Warren Road";"Valley Springs";"CA";"95252";"1963-05-15";38.1094;-120.931;"6e9a73e1-5b4d-4c3a-9ea7-68172a10c5b5";"Google"
1241;"2018-03-05T22:02:03.684Z";"Danial Hegmann";"hegmann.danial@gmail.com";"1801 South Eff Creek Road";"Brookville";"KS";"67425";"1980-05-15";38.8065;-97.9226;"f20e9262-13e4-4aa3-b92f-8b605d142603";"Affiliate"
1242;"2016-11-11T17:54:47.130Z";"Tad Ruecker";"ruecker-tad@yahoo.com";"1003-1075 County Highway Z";"Arkdale";"WI";"54613";"1976-11-30";44.1059;-89.9402;"ce21fafa-44ae-4c46-84a7-5ee717dce226";"Affiliate"
1243;"2017-01-03T00:44:47.057Z";"Nikolas Waelchi";"nikolas-waelchi@yahoo.com";"2136-2598 Wright Road";"Hollister";"CA";"95023";"1961-09-18";36.8655;-121.442;"098a068d-01ca-4a8b-ba1c-8320067f3482";"Twitter"
1244;"2016-07-05T05:42:47.402Z";"Hollie Carter";"hollie-carter@hotmail.com";"766 County Road 293";"Jasper";"TX";"75951";"1969-03-03";30.9262;-93.9436;"d96920b6-7736-47ad-9f06-92476e474abf";"Google"
1245;"2018-01-25T11:54:15.196Z";"Justine Schneider";"schneider-justine@hotmail.com";"3057 State Road S-11-54";"Gaffney";"SC";"29340";"1984-12-14";34.9476;-81.5415;"bc4c0338-d46f-4d64-9eb0-e2a97e595a67";"Organic"
1246;"2017-11-19T10:24:36.794Z";"Leonardo Fahey";"fahey.leonardo@hotmail.com";"1076 Heritage Road";"Sedan";"KS";"67361";"1999-09-05";37.1022;-96.3492;"796580dc-0aa3-4a8d-8d71-1fa7d12ab102";"Google"
1247;"2016-05-07T21:32:58.682Z";"Alysson Cartwright";"alysson-cartwright@yahoo.com";"44386 160th Avenue";"Leland";"IA";"50453";"1962-10-09";43.4056;-93.659;"f44602e9-15bc-4326-aed7-a3089d76caec";"Affiliate"
1248;"2019-02-02T04:42:34.717Z";"Cassandra Nicolas";"cassandra.nicolas@hotmail.com";"15341-15999 East North Caribou Lake Road";"De Tour Village";"MI";"49725";"1983-05-20";46.0148;-84.0355;"c6c1447f-2a38-4d81-aff9-6532508b41e5";"Google"
1249;"2018-02-15T05:13:10.610Z";"Janis Bode";"janis.bode@hotmail.com";"801 County Road 153";"Comanche";"TX";"76442";"1958-06-08";31.9162;-98.7254;"922f99cd-4a1d-4bd7-a4e6-c2efddee43f0";"Google"
1250;"2016-10-20T12:50:29.898Z";"Brenda Buckridge";"brenda-buckridge@hotmail.com";"2096-2398 Hamilton Street";"West Mansfield";"OH";"43358";"1976-09-18";40.4061;-83.6029;"b670b9b9-deba-479b-9d8a-8891eb7e14b2";"Twitter"
1251;"2018-10-10T03:52:39.304Z";"Flavio Blick";"flavio.blick@yahoo.com";"1096 McMillan Road";"Greeleyville";"SC";"29056";"1971-03-18";33.5631;-79.9478;"30241200-513b-4977-9735-b103c3352b4e";"Facebook"
1252;"2016-11-07T01:04:46.815Z";"Durward Kilback";"kilback-durward@gmail.com";"1543-1583 U.S. 52";"Castalia";"IA";"52133";"1977-04-16";43.1217;-91.707;"f1234841-c8ce-463a-b0f4-63a563824e02";"Twitter"
1253;"2016-08-18T10:19:28.109Z";"Maeve Bernier";"maeve-bernier@gmail.com";"1200-1298 North Benzel Road";"Ritzville";"WA";"99169";"1998-03-12";47.1022;-118.322;"295a68ae-5fed-4a96-808e-2e377e11214a";"Facebook"
1254;"2017-02-26T01:54:52.115Z";"Watson Gerhold";"gerhold.watson@gmail.com";"481 French Lane";"Scobey";"MT";"59263";"1983-08-29";48.8441;-105.508;"4a1e44dc-c54c-4907-b724-562e583df73b";"Twitter"
1255;"2016-07-22T19:27:51.881Z";"Tia Pfeffer";"tia.pfeffer@gmail.com";"300-1098 East Preston Avenue";"Shreveport";"LA";"71105";"1993-07-18";32.4712;-93.7013;"9e71f2ff-f92f-4154-bf37-ca71b2a9a243";"Facebook"
1256;"2016-05-22T10:53:17.788Z";"Archibald Wunsch";"archibald-wunsch@yahoo.com";"248-298 East Milner Road";"Zebulon";"GA";"30295";"1992-05-12";33.0973;-84.2696;"e03433f2-a3f0-46b2-9f9e-28a46fffe985";"Google"
1257;"2017-10-16T17:10:36.101Z";"Marley Gorczany";"marley.gorczany@hotmail.com";"11890 Fitzpatrick Road";"Fowler";"MI";"48835";"1985-03-14";43.0993;-84.748;"c411e23e-4685-4647-a41e-de04398e95fb";"Facebook"
1258;"2018-04-06T07:51:58.992Z";"Vernice Bernier";"vernice-bernier@hotmail.com";"1585-1593 West Genesee Road";"Baldwinsville";"NY";"13027";"1992-11-24";43.1691;-76.3969;"d6a35414-621d-43f4-889d-20ce4ed5c5a0";"Organic"
1259;"2018-03-01T22:04:06.657Z";"Elinore Carroll";"carroll.elinore@yahoo.com";"735 Providence Road";"Grenada";"MS";"38901";"1976-03-10";33.7404;-89.6498;"e98569b4-4620-49f4-b473-2a435cd9c29e";"Affiliate"
1260;"2018-03-24T12:50:36.813Z";"Miles VonRueden";"miles-vonrueden@gmail.com";"13683 Cincinnati Creek Road";"Summers";"AR";"72769";"1970-01-04";36.056;-94.5138;"339fa9b1-63e9-4ae7-a582-19ad78958ac5";"Twitter"
1261;"2018-12-12T09:47:15.890Z";"Mariam Schumm";"mariam-schumm@yahoo.com";"6322-6726 County Road 49";"Kennedy";"AL";"35574";"1960-06-02";33.6022;-87.9937;"29e72a9a-84c9-478f-acf3-ea6b5765daba";"Affiliate"
1262;"2017-01-03T07:54:37.963Z";"Maurice Zboncak";"maurice-zboncak@gmail.com";"11434 State Highway 111 North";"Edna";"TX";"77957";"1969-01-07";29.1216;-96.7786;"8c623f23-1f5c-4d6b-b2db-ff824917eb28";"Google"
1263;"2016-12-22T22:48:25.929Z";"Lila Von";"von.lila@hotmail.com";"151-299 North 500 East Road";"Hammond";"IL";"61929";"1998-08-31";39.8194;-88.651;"7e737a3a-e803-4362-aa29-6b7de9de3532";"Organic"
1264;"2018-11-13T07:42:00.282Z";"Grace Hills";"hills.grace@gmail.com";"11500-11998 County Road 60";"Sheridan Lake";"CO";"81071";"1984-04-09";38.4334;-102.418;"fbb79a77-d97f-407f-b156-f45964e59a71";"Google"
1265;"2017-09-01T16:08:52.989Z";"Rebeka Wisoky";"wisoky-rebeka@hotmail.com";"585 Core Creek Landing Road";"Dover";"NC";"28526";"1997-06-12";35.2892;-77.292;"1dc053e7-8242-44d1-ac8a-b2388deb45d7";"Facebook"
1266;"2017-07-09T23:49:05.891Z";"Leta Heidenreich";"leta-heidenreich@yahoo.com";"1131 Mill Iron Camp Crook Road";"Ekalaka";"MT";"59324";"1995-12-15";45.8947;-104.304;"c4d0da9b-c80e-47e6-a304-1562585ba9c9";"Facebook"
1267;"2017-08-27T18:08:35.268Z";"Fatima Murphy";"murphy-fatima@gmail.com";"640-726 Road 209";"Terry";"MT";"59349";"1978-01-04";47.1361;-105.325;"fa2dee12-08fe-4c3a-a46e-5f724ef51cca";"Google"
1268;"2018-11-18T15:12:37.350Z";"Lenna Hahn";"lenna-hahn@yahoo.com";"2211 South Madison Road";"Montegut";"LA";"70377";"1974-08-08";29.351;-90.4858;"12b2efaa-9f6c-4ce1-bae3-b1ae6b97d473";"Facebook"
1269;"2017-10-06T04:11:25.459Z";"Pat Jast";"pat.jast@hotmail.com";"801 Ben Jones Lane";"Lothian";"MD";"20711";"1994-12-24";38.8402;-76.6796;"2ac6e98d-17b8-4c23-9864-ee1727d0c20f";"Google"
1270;"2019-03-19T15:11:37.304Z";"Hobart Dickinson";"hobart.dickinson@gmail.com";"811 Furnace Hollow Road";"Dickson";"TN";"37055";"1969-06-16";36.0683;-87.4434;"c2f4adb3-437c-411d-8dcb-f2cd671d8529";"Twitter"
1271;"2016-06-07T09:07:24.429Z";"Pearlie Heidenreich";"heidenreich.pearlie@hotmail.com";"2383 Collinstown Road";"Appleton";"ME";"4862";"1998-01-19";44.335;-69.2917;"ee2d8cbc-1f6e-4003-9ce5-647bc66309b5";"Twitter"
1272;"2017-02-13T09:28:13.055Z";"Lonny Shanahan";"shanahan.lonny@yahoo.com";"16638-16644 Linwood Lawn Drive";"Lexington";"MO";"64067";"1961-08-28";39.1605;-93.8438;"5a6a1376-14c1-4d88-ad77-036f3515526f";"Affiliate"
1273;"2017-06-28T01:08:54.710Z";"Rosella Bergstrom";"rosella-bergstrom@gmail.com";"2307-3099 Davis Road";"Vicksburg";"MS";"39183";"1971-11-17";32.4329;-90.657;"cf8abcff-964b-4a64-8cb8-2bad8297c88d";"Organic"
1274;"2019-02-21T10:43:44.371Z";"Carmel Cummerata";"carmel.cummerata@hotmail.com";"6240-6298 South 125 West";"Brook";"IN";"47922";"1995-01-20";40.9061;-87.4156;"a6b7edda-1f22-4f08-bb3a-54fc70c2fb7a";"Facebook"
1275;"2016-12-09T20:39:24.021Z";"Omer Sipes";"sipes.omer@yahoo.com";"598 County Road 155";"Fulton";"AR";"71838";"1973-08-30";33.5161;-93.7422;"f7e5fad8-3890-45b5-ae1a-269b73fb214a";"Affiliate"
1276;"2018-08-11T11:34:25.657Z";"Constantin Harris";"harris.constantin@hotmail.com";"1150 Farm to Market 590";"Zephyr";"TX";"76890";"1958-12-06";31.7015;-98.7615;"89e1b814-4512-43de-8bd6-00d79c351ff0";"Affiliate"
1277;"2018-08-03T07:11:09.509Z";"Pansy Hermann";"pansy.hermann@hotmail.com";"17789-18511 Briggs Coleman Road";"Harlingen";"TX";"78550";"1977-12-01";26.2982;-97.6897;"b45e9446-67d4-41fc-b4fb-0adf5b7425d0";"Affiliate"
1278;"2016-12-06T13:12:03.085Z";"Lazaro Keebler";"lazaro.keebler@gmail.com";"6425 27th Avenue";"Vinton";"IA";"52349";"1973-10-12";42.0887;-91.9756;"25c946ff-a045-422c-9de2-6a8b3052c87d";"Facebook"
1279;"2017-02-15T23:29:43.563Z";"Patience Strosin";"patience.strosin@yahoo.com";"7092 Interstate 20";"Merkel";"TX";"79536";"1984-12-05";32.4656;-99.8982;"6a5cd896-8090-4072-9375-fcbb3c985f3a";"Facebook"
1280;"2016-05-31T06:22:26.238Z";"Jimmie Lang";"lang-jimmie@hotmail.com";"16800-17998 South Holstein Avenue";"Holstein";"NE";"68950";"1961-12-20";40.3663;-98.6484;"177c68a4-80b3-4cc9-99a4-e864313f0726";"Organic"
1281;"2017-12-01T19:28:24.164Z";"Noel Ziemann";"ziemann.noel@gmail.com";"4463 Louisiana 494";"Natchez";"LA";"71456";"1960-12-15";31.6609;-93.0025;"7e2dfcc5-6b95-4bb7-9c31-02d2d1e8778d";"Google"
1282;"2017-04-26T16:11:51.424Z";"Verlie Bartell";"bartell.verlie@yahoo.com";"424 East 1000 Road";"Baldwin City";"KS";"66006";"1974-01-09";38.8006;-95.3116;"09684dbd-8a10-40d1-a544-7e76039fce2d";"Organic"
1283;"2019-01-02T12:17:38.827Z";"Yadira Conroy";"conroy-yadira@gmail.com";"747 Liberty Church Road";"Mitchell";"IN";"47446";"1978-12-23";38.6939;-86.5456;"d2cd5edf-d305-4ee5-91ba-fb1a5547b699";"Google"
1284;"2016-06-25T02:43:14.751Z";"Tiara Conroy";"tiara.conroy@gmail.com";"11988 198th Avenue";"Ottumwa";"IA";"52501";"1968-06-04";41.0579;-92.5417;"91fc1776-c0a7-4020-b862-716300ecad6d";"Twitter"
1285;"2016-07-14T20:55:53.583Z";"Eleazar Satterfield";"eleazar.satterfield@hotmail.com";"2247 East Fm 1462 Road";"Rosharon";"TX";"77583";"1991-11-29";29.3565;-95.4307;"e30810ff-f591-407a-ae2e-8f1ce26db9a8";"Organic"
1286;"2017-12-04T15:32:33.766Z";"Haven Yundt";"yundt-haven@hotmail.com";"2872-3380 South Old Bastrop Highway";"San Marcos";"TX";"78666";"1991-05-02";29.8014;-97.9904;"87644ce5-c20b-4c79-82cc-9e3ba2657525";"Facebook"
1287;"2017-09-02T19:29:34.852Z";"Celine Hegmann";"hegmann-celine@hotmail.com";"17752 Tree Road";"Hoyleton";"IL";"62803";"1970-05-18";38.4708;-89.3742;"51fbaa66-82cd-42fb-a2c8-1264ede7c4f6";"Twitter"
1288;"2018-08-07T22:55:06.714Z";"Norwood Lind";"lind-norwood@gmail.com";"306 Bolster Road";"Plentywood";"MT";"59254";"1972-05-22";48.751;-104.842;"323083c9-6054-480b-858d-b01ed531de17";"Facebook"
1289;"2019-01-26T15:38:03.961Z";"Loy Krajcik";"loy.krajcik@yahoo.com";"16037 110th Street";"Le Roy";"MN";"55951";"1974-12-03";43.5181;-92.3385;"0f44dea0-a52c-4543-97e4-c0363c6b9c37";"Google"
1290;"2017-01-24T11:06:31.077Z";"Pasquale Ryan";"pasquale-ryan@gmail.com";"1820 Fox Hill Road";"Ulysses";"PA";"16948";"1971-05-09";41.8676;-77.76;"87ac7311-28c4-47d5-8111-0d770767128d";"Twitter"
1291;"2018-01-29T21:57:45.805Z";"Tyshawn Hermiston";"tyshawn-hermiston@yahoo.com";"2528 Wood Duck Trail";"Shakopee";"MN";"55379";"1966-03-19";44.7528;-93.4899;"51797d3a-4507-4ed5-a017-e9e74659ef3b";"Google"
1292;"2018-08-02T00:14:11.003Z";"Kaleb Schultz";"schultz-kaleb@yahoo.com";"25119 Sea Turtle Lane";"Magnolia";"TX";"77355";"1991-04-20";30.1213;-95.7522;"fe5e3c41-3664-4d8b-a6fb-703e3f533797";"Facebook"
1293;"2018-02-26T18:25:24.636Z";"Oma Schulist";"oma.schulist@hotmail.com";"266 Warren Chapel Church Road";"Chocowinity";"NC";"27817";"1981-03-16";35.4777;-77.0751;"8391498d-a59e-4223-85e6-3aeba56cf5eb";"Twitter"
1294;"2019-03-04T11:11:04.690Z";"Santiago Luettgen";"santiago.luettgen@gmail.com";"2216 Little Weiser River Road";"Indian Valley";"ID";"83632";"1988-01-22";44.4915;-116.377;"e3bedfa1-7382-4ff2-b5e9-25ec00ee74e6";"Affiliate"
1295;"2017-07-14T14:14:56.239Z";"Zachariah Cartwright";"cartwright-zachariah@yahoo.com";"498 Whitaker Road";"Pinnacle";"NC";"27043";"1991-06-21";36.3623;-80.5074;"e40d71bf-1572-4fed-9d24-9e60e62c4bd3";"Facebook"
1296;"2017-03-14T12:09:50.833Z";"Sterling Koch";"koch-sterling@hotmail.com";"11719 County Road 424";"Swan River";"MN";"55784";"1961-05-05";47.052;-93.2241;"8c9204ed-fcf9-4718-8e15-d358bd8420c2";"Twitter"
1297;"2016-05-28T06:33:34.553Z";"Colt Leuschke";"leuschke-colt@hotmail.com";"26200 62nd Street Southwest";"Douglas";"ND";"58735";"1997-04-23";47.9615;-101.383;"a8f98f59-76f1-4c62-85cb-8a0a0bf59139";"Twitter"
1298;"2019-01-08T11:48:12.829Z";"Rick Yost";"yost-rick@hotmail.com";"2262-2286 Rush Mendon Road";"Rush";"NY";"14543";"1968-01-31";42.9956;-77.6283;"4a2825e3-939c-40c8-b34e-3c59ba8db0b4";"Facebook"
1299;"2016-09-26T06:55:39.663Z";"Easton Kuhlman";"easton.kuhlman@gmail.com";"23918 353 Avenue";"Pukwana";"SD";"57370";"1963-12-29";43.9161;-99.123;"ee04c63d-d19c-41a3-826d-864377402984";"Affiliate"
1300;"2018-10-07T02:41:40.252Z";"Cleo Harber";"harber.cleo@gmail.com";"100-172 Christian Road";"Strong";"AR";"71765";"1995-07-08";33.216;-92.2871;"92ebe443-defa-41a2-b47d-4417a79e3ac9";"Google"
1301;"2019-03-22T14:16:34.763Z";"Oda Yost";"oda.yost@hotmail.com";"65 Warren Avenue";"Albany";"NY";"12203";"1992-02-26";42.65;-73.771;"4c4b7e3b-f2d9-4d24-8bec-712931a8034a";"Affiliate"
1302;"2018-12-23T18:22:59.225Z";"August Wiza";"wiza.august@gmail.com";"16555 Hope Road";"New Underwood";"SD";"57761";"1970-04-25";44.3943;-102.748;"43a5199e-be51-428e-82c0-b7186e1cbb49";"Google"
1303;"2017-07-10T09:59:22.398Z";"Ricky Kulas";"kulas.ricky@gmail.com";"3052-3098 Ridgeway Avenue";"Fredericksburg";"IA";"50630";"2000-02-05";42.9114;-92.1992;"d26e0543-bfeb-4671-a81a-7966c85e1cfb";"Facebook"
1304;"2016-12-12T08:17:03.330Z";"Brenda Gibson";"brenda-gibson@hotmail.com";"2082-2474 Beaver Drive";"Rochester Mills";"PA";"15771";"1971-05-28";40.8735;-79.0551;"4a27fae3-1172-49ff-a0ae-2d1f8e47f624";"Organic"
1305;"2019-04-16T16:54:37.593Z";"Isabel Swaniawski";"swaniawski-isabel@gmail.com";"8569-8619 Blind Sodus Bay Road";"Red Creek";"NY";"13143";"1969-09-22";43.3071;-76.7239;"195f6b0d-1781-4413-9938-1d4586475e63";"Organic"
1306;"2018-05-16T08:48:03.001Z";"Ana Cruickshank";"cruickshank-ana@gmail.com";"1902 North Grape Creek Road";"Fredericksburg";"TX";"78624";"1971-12-16";30.3174;-98.6212;"bca80731-0088-4b40-a68c-0d6344010a9a";"Organic"
1307;"2018-02-04T17:20:02.746Z";"Filomena Larson";"larson.filomena@hotmail.com";"4230 Old Birmingham Highway";"Jasper";"AL";"35501";"1989-12-17";33.8241;-87.2233;"72cc7fc5-4acd-4cb2-ad1d-0ba14588d145";"Google"
1308;"2018-01-14T05:13:41.842Z";"Sabina Borer";"borer.sabina@gmail.com";"29906-29980 464th Avenue";"Centerville";"SD";"57014";"1961-06-18";43.0469;-96.9233;"c7e0cae0-7686-4c19-b57b-c1fe6a47f814";"Organic"
1309;"2018-02-05T18:47:03.303Z";"Camilla Wintheiser";"wintheiser-camilla@yahoo.com";"1651 White House Road";"Moneta";"VA";"24121";"1958-04-26";37.1724;-79.6183;"b292d972-9dc2-430b-8359-c23bc45abe9d";"Facebook"
1310;"2018-07-14T17:27:32.270Z";"Nicola Krajcik";"nicola-krajcik@yahoo.com";"267 Holbert Stretch";"Dilliner";"PA";"15327";"1980-01-07";39.7596;-79.9512;"e4cef544-39e9-45a7-941d-a4b26d5b1196";"Organic"
1311;"2016-08-31T14:22:54.077Z";"Vance Mueller";"vance-mueller@gmail.com";"516 Owens Road";"Clarksdale";"MS";"38614";"1980-02-27";34.1456;-90.8788;"b324215e-57e8-442c-85bb-6bbb3db77d19";"Twitter"
1312;"2017-12-10T04:02:47.776Z";"Isom Welch";"welch.isom@yahoo.com";"35552 Flag Road";"Lanesboro";"MN";"55949";"1976-10-30";43.8035;-91.9422;"82d2ea04-b219-4ebf-8cce-54848a34632a";"Twitter"
1313;"2016-04-28T03:21:00.443Z";"Darien Botsford";"botsford.darien@yahoo.com";"10882 Fishers Landing Road";"Yuma";"AZ";"85365";"1970-03-05";32.9666;-114.462;"34d6582f-25ee-4bfb-90bf-419fc4c63f83";"Organic"
1314;"2018-03-05T09:09:05.025Z";"Roel Gislason";"gislason-roel@gmail.com";"11 Roloff Road";"Lind";"WA";"99341";"1982-07-24";46.9988;-118.726;"64b37522-4521-44cd-8f80-32b7b7d51dec";"Organic"
1315;"2017-11-29T10:27:19.314Z";"Lillian McDermott";"lillian-mcdermott@gmail.com";"9 Airport Road";"Kiana";"AK";"99749";"1959-01-11";66.9747;-160.424;"89914269-d7aa-4c3f-b027-187f08743fbe";"Organic"
1316;"2017-02-22T13:04:34.589Z";"Walker Carter";"walker.carter@yahoo.com";"17625 Elk Mountain Road";"Upper Lake";"CA";"95485";"1996-10-02";39.2873;-122.999;"efbc6755-fd2e-4ae1-a525-0a794c37e58c";"Google"
1317;"2019-03-06T23:06:27.990Z";"Everett Effertz";"effertz-everett@hotmail.com";"8500-8846 South 210th Avenue";"Reed City";"MI";"49677";"1973-09-05";43.942;-85.5025;"4608a483-c600-48e8-911c-5f53c4d892cc";"Google"
1318;"2016-07-09T09:30:35.267Z";"Gabrielle Frami";"gabrielle-frami@gmail.com";"1780 Oregon Terrace";"Rantoul";"KS";"66079";"1985-03-05";38.5122;-95.1799;"fb54005d-0a63-466a-be15-3d08cb7fd172";"Twitter"
1319;"2018-08-07T22:01:16.949Z";"Arnold Krajcik";"arnold-krajcik@yahoo.com";"1944 130th Street";"Paton";"IA";"50217";"1979-04-04";42.1665;-94.2723;"3bf1018e-7a9b-45e8-a0f6-bd0d789954ec";"Google"
1320;"2019-03-07T04:49:15.701Z";"Maud Wilkinson";"wilkinson-maud@yahoo.com";"51020 400 Street";"Saint Edward";"NE";"68660";"1975-05-27";41.6264;-97.79;"88aebc56-7bb1-4387-bce0-a02948937e50";"Twitter"
1321;"2019-02-21T23:36:45.798Z";"Vincenza Lehner";"lehner.vincenza@hotmail.com";"11500-11998 East No 2 Road";"Fife Lake";"MI";"49633";"1979-08-31";44.512;-85.342;"c6cc558d-9639-4799-9f52-8071ff85146d";"Facebook"
1322;"2019-02-08T02:31:38.965Z";"Ole Krajcik";"krajcik.ole@hotmail.com";"55122 290th Avenue";"Chariton";"IA";"50049";"1994-12-02";41.12;-93.1939;"9c608d8a-d1bb-4096-bcea-862e55b773df";"Affiliate"
1323;"2018-12-25T04:00:59.594Z";"Ambrose Johnson";"ambrose.johnson@gmail.com";"15206 US Highway 285";"Saguache";"CO";"81149";"1972-09-07";37.9156;-106.053;"c132d426-6b42-4da2-9cdc-4cd2bc734798";"Organic"
1324;"2016-06-25T11:42:03.261Z";"Holden Huel";"holden.huel@gmail.com";"3358-3366 Harrington Drive";"DeRidder";"LA";"70634";"2000-03-06";30.6939;-93.1793;"3842081d-f4e8-4ccd-b5e2-71dcffa69704";"Affiliate"
